id,lat,lon,tags,cluster
3546145551,19.1155503,72.9056812,3,bus_station
3546145552,19.1155226,72.9056936,3,bus_station
3546145553,19.1155221,72.9056886,3,bus_station
3546161465,19.1155522,72.9056863,3,bus_station
3546161466,19.1155523,72.9056918,3,bus_station
3546161467,19.1155507,72.905697,3,bus_station
3546161468,19.1155475,72.9057013,3,bus_station
3546161469,19.1155432,72.9057043,3,bus_station
3546161470,19.1155382,72.9057055,3,bus_station
3546161471,19.115533,72.9057049,3,bus_station
3546161472,19.1155284,72.9057025,3,bus_station
3546161473,19.1155248,72.9056986,3,bus_station
3546161474,19.1155231,72.9056837,3,bus_station
3546161475,19.1155255,72.9056793,3,bus_station
3546161476,19.1155291,72.905676,3,bus_station
3546161477,19.1155334,72.9056739,3,bus_station
3546161478,19.1155382,72.9056734,3,bus_station
3546161479,19.1155428,72.9056745,3,bus_station
3645808418,19.0505393,72.8272596,3,bus_station
3678877547,18.9995319,72.8305541,3,bus_station
3745537035,19.1333316,72.9174361,3,bus_station
3768489153,19.0420472,72.9268255,3,bus_station
3803560476,19.0453775,72.9139348,3,bus_station
3816244892,19.0984956,72.8743807,3,bus_station
3816244893,19.0985209,72.8747294,3,bus_station
3838398804,19.0631408,72.8248488,3,bus_station
3920455583,19.1322782,72.8149689,3,bus_station
3921992916,19.1310511,72.8138069,3,bus_station
3921993019,19.133385,72.8116156,3,bus_station
3977668948,19.05948,72.8291901,3,bus_station
3979081602,19.1137761,72.8417403,3,bus_station
4102346690,19.174728,72.957861,3,bus_station
4102508704,19.1004145,72.839689,3,bus_station
4151012950,19.2262612,72.9706502,3,bus_station
4151012951,19.2271129,72.9739904,3,bus_station
4151012962,19.2406186,72.9694232,3,bus_station
4208309895,19.1032614,72.8467331,3,bus_station
4225072291,18.9374108,72.8331683,3,bus_station
4324725973,19.1186874,72.87033,3,bus_station
4326830390,19.1072105,72.8823702,3,bus_station
4342167989,18.9214742,72.8324799,3,bus_station
4345562396,19.0551796,72.8359562,3,bus_station
4406066889,19.1230071,72.9086905,3,bus_station
4424542678,19.03502,73.1009651,3,bus_station
4460147089,19.2554382,72.9833466,3,bus_station
4538287491,19.1002116,72.8747168,3,bus_station
4569894528,19.0689455,72.9062777,3,bench
4573028753,19.0291924,73.0629645,3,bench
4573028754,19.0354287,73.0673875,3,bench
4674815089,19.0282957,72.8411776,3,bench
4712811391,18.9344658,72.8358494,3,bench
4736444239,19.0485691,72.8258748,3,bench
4737541126,19.0426662,72.9157119,3,bench
4737541127,19.0426516,72.9158577,3,bench
4737541128,19.04252,72.9159218,3,bench
4737541129,19.0424156,72.9158334,3,bench
4737541130,19.0424198,72.9157053,3,bench
4737541131,19.0425493,72.9156346,3,bench
4753990521,19.0293039,72.8379984,3,bench
4801871623,18.9337793,72.8350256,3,bench
4821879686,19.0390227,72.8428163,3,bench
4841690924,18.9187299,72.8304224,3,bench
4841695622,18.9185279,72.830327,3,bench
4848782875,19.0408811,72.8461003,3,bench
4871110562,19.2131152,72.8423408,3,bench
4875167104,19.2230442,72.8410341,3,bench
4956391292,19.0033975,73.014006,3,bench
4970562243,19.1266104,72.8207329,3,bench
5090943810,18.9564555,72.8159459,3,bench
5126350906,19.1729839,72.9414012,3,bench
5190298600,18.9883571,73.1279364,3,bench
5238264793,19.0511545,72.8276438,3,bench
5238414920,19.0505612,72.8265262,3,bench
5238415222,19.0504992,72.8267677,3,bench
5246971907,19.0496427,72.8300452,3,bench
5246971908,19.0495544,72.8298692,3,bench
5246971910,19.0493287,72.8294624,3,bench
5257269331,19.0456342,72.8191848,3,bench
5257269332,19.0455905,72.8192694,3,bench
5257269333,19.0457014,72.8193271,3,bench
5257269334,19.0457378,72.8192329,3,bench
5257269351,19.047484,72.8200828,3,bench
5257269352,19.0474463,72.8200533,3,bench
5273978265,19.0573435,72.8276847,3,bench
5276935422,19.0964751,72.8744612,3,bench
5277435362,19.063102,72.8249753,3,bench
5281312529,19.0605602,72.8244019,3,bench
5283982922,18.9554204,72.8137657,3,bench
5284580931,18.9327854,72.8357411,3,bench
5287626235,18.9280874,72.8324624,3,bench
5327049733,19.0929815,72.8281621,3,bench
5437750121,18.9249562,72.8318084,3,bench
5464620222,19.0241428,72.8395928,3,bench
5493336911,19.1721667,73.2463297,3,bench
5506320531,19.0646784,72.8608743,3,bench
5696882729,19.0276804,72.852878,3,bench
5776168799,18.9306581,72.8258945,3,bench
5911695128,19.0421559,72.9267966,3,cinema
5911695129,19.0420499,72.9267874,3,cinema
5911695130,19.042153,72.9268339,3,cinema
5921458249,19.11058,72.8457722,3,cinema
5956400508,18.9914153,73.1236476,3,cinema
5956459482,18.9911308,73.1241178,3,cinema
6041448786,19.1328996,72.8123058,3,cinema
6041452295,19.1347525,72.8139948,3,cinema
6052821493,19.1610704,72.9443834,3,cinema
6052834510,19.1611515,72.9442456,3,cinema
6052834895,19.1611215,72.9443083,3,cinema
6052834896,19.1610556,72.9445218,3,cinema
6155507386,18.938269,72.8356327,3,cinema
6203284886,19.1514997,72.8320548,3,cinema
6221009336,18.9239696,72.8318052,3,cinema
6230994985,19.1156293,72.9089205,3,cinema
6233043687,19.1162145,72.9097617,3,cinema
6322320328,19.0744165,72.9052818,3,cinema
6369776385,18.9288942,72.8321102,3,cinema
6383339473,19.0214663,72.8568552,3,cinema
6477903843,19.1330064,72.8122018,3,cinema
6507896887,19.005471,72.8258771,3,cinema
6534519657,19.0419393,72.8611885,3,cinema
6622437085,18.9238065,72.8326183,3,cinema
6721812590,19.1048126,72.8522763,3,cinema
6726371986,19.1720497,72.9583156,3,cinema
6790531869,19.0020823,72.8144272,3,cinema
6795540688,19.1151187,72.9071584,3,cinema
6795540689,19.1151114,72.9071199,3,cinema
6795570385,19.1153848,72.9073569,3,cinema
6801919208,19.1275148,72.9192427,3,cinema
6801919210,19.1275446,72.9192498,3,cinema
6804290542,19.1273764,72.9192072,3,cinema
6805063788,19.2083875,72.9720612,3,cinema
6805069989,19.1323844,72.9159401,3,cinema
6805177285,19.1178236,72.9048936,3,cinema
6805332886,19.1156584,72.9089578,3,cinema
6805394485,19.1155043,72.9087633,3,cinema
6805468987,19.1150616,72.9070531,3,cinema
6810831551,19.1157038,72.9090406,3,cinema
6810831553,19.1170593,72.9095683,3,cinema
6810831556,19.1185263,72.9115605,3,cinema
6908315507,19.1489182,72.8322127,3,cinema
6957213160,19.1611924,72.9911688,3,cinema
6960777256,19.0609825,72.8268992,3,cinema
151355955,19.077284955852047,72.91485797752502,3,college
348488379,19.077284955852047,72.91485797752502,3,college
480788776,19.077284955852047,72.91485797752502,3,college
543846807,19.077284955852047,72.91485797752502,3,college
626193638,19.077284955852047,72.91485797752502,3,college
1074947838,19.2352912,73.1316016,7,bank
1641813917,19.0719665,72.8242924,7,bank
2189176391,18.9331661,72.8315681,7,cafe
2568650320,19.0424756,72.9272891,7,cafe
2568659863,19.0420204,72.9283171,7,cafe
2841826818,18.9639344,72.9313142,7,cafe
3306535091,18.9567461,72.8056465,7,bus_station
4265455290,18.9206466,72.8263599,7,bus_station
4538286390,19.0991538,72.8734787,7,bus_station
4707055001,19.1330953,72.9151362,7,bench
4793075021,19.222533,73.16305,7,bench
4841716422,18.923469,72.8341089,7,bench
4877433621,19.2619443,73.1947603,7,bench
4878591021,19.2642419,73.1487092,7,bench
5071072236,19.1341689,72.9151594,7,bench
5071072237,19.1341938,72.9149339,7,bench
5072774122,19.1338809,72.9158031,7,bench
5072774123,19.1338786,72.915766,7,bench
5072774124,19.134205,72.916272,7,bench
5072774125,19.1341672,72.9166123,7,bench
5072774126,19.1339382,72.9169604,7,bench
5072774127,19.1340607,72.9176878,7,bench
5072774128,19.1335736,72.9177243,7,bench
5072774129,19.1333159,72.9172386,7,bench
5072774131,19.1331923,72.9153236,7,bench
5072774132,19.1327455,72.9164826,7,bench
5072774133,19.1324003,72.9175079,7,bench
5072774134,19.1319778,72.9164895,7,bench
5072774135,19.1319739,72.9173006,7,bench
5072774136,19.1321141,72.9176055,7,bench
5072774137,19.1321103,72.9176502,7,bench
5072774138,19.1312433,72.9165714,7,bench
5072774139,19.1316397,72.9176403,7,bench
5072774140,19.1312942,72.9176942,7,bench
5072774141,19.1309494,72.9173515,7,bench
5072774142,19.1308425,72.9165428,7,bench
5072774143,19.1305959,72.9158759,7,bench
5072774144,19.1303492,72.9165058,7,bench
5072774145,19.1304034,72.9176769,7,bench
5072774146,19.1304878,72.9182642,7,bench
6212726035,19.1349062,72.9158534,7,cinema
6764468443,18.9388902,72.8356379,7,cinema
6924350488,19.127635,72.9197264,7,cinema
5556204972,19.0261032,73.0248788,8,bench
6024106796,19.1198654,72.8732147,8,cinema
245675222,19.1412246,72.9021333,5,college
296859201,19.0446224,72.8203162,5,college
296859202,19.0442538,72.8202429,5,college
296859203,19.0438166,72.8207736,5,college
296859204,19.0437863,72.8208344,5,college
296859205,19.0438978,72.8215313,5,college
296859207,19.0447049,72.8214268,5,college
296859208,19.0445584,72.8212402,5,college
296859211,19.0444627,72.8208663,5,college
296859212,19.0445603,72.8207465,5,college
296859213,19.0445869,72.8204271,5,college
347036704,19.0566226,72.8287305,5,college
347137895,19.0641273,72.8352965,5,college
347138192,19.0642652,72.8358458,5,college
348128686,19.0684106,72.8244647,5,college
456160323,18.9789304,72.8144451,5,college
456313288,18.9903487,72.817569,5,college
583195252,19.0449173,73.0745106,5,college
583195254,19.0445508,73.0741485,5,college
597251892,18.9406787,72.8285967,5,college
597251896,18.9413505,72.8284084,5,college
619081828,19.044273,73.0263392,5,college
621933080,18.94607,72.8337972,5,college
621933082,18.945375,72.8330686,5,college
621933083,18.944743,72.8330009,5,college
621933084,18.9424509,72.8333717,5,college
621933085,18.9429791,72.834374,5,college
628634414,18.9088,72.8043465,5,college
628634417,18.9052434,72.8035858,5,college
628634420,18.9049929,72.8057341,5,college
628634426,18.9076725,72.8060774,5,college
667357940,19.1324732,72.9181794,5,college
667357941,19.1324869,72.9184936,5,college
667357942,19.1322796,72.9181912,5,college
667357943,19.1322933,72.9185054,5,college
667385737,19.1351062,72.9186665,5,college
667385738,19.135078,72.9187876,5,college
667385739,19.1351266,72.9188003,5,college
667385740,19.1350906,72.9189546,5,college
667385741,19.1354141,72.9190391,5,college
667385742,19.1354784,72.9187637,5,college
667387423,19.1353905,72.9168911,5,college
667387424,19.1352567,72.9168444,5,college
667387425,19.1353564,72.9167059,5,college
667387426,19.1352254,72.9167607,5,college
667387427,19.1353979,72.9168171,5,college
667387428,19.1352369,72.9169654,5,college
667387429,19.1352005,72.9168679,5,college
667387430,19.135412,72.9170795,5,college
667387431,19.1353515,72.9169174,5,college
667387440,19.1354542,72.9170618,5,college
667387441,19.1355296,72.916833,5,college
667387442,19.1355067,72.9167716,5,college
668494244,19.1317025,72.9157388,5,college
668511950,19.1333839,72.9171775,5,college
668708219,19.1327013,72.9153012,5,college
695662609,19.1238078,72.8357029,5,college
695662610,19.1237976,72.8364861,5,college
695662611,19.12323,72.8364753,5,college
695662612,19.12323,72.8361964,5,college
695662613,19.1236354,72.8361964,5,college
695662614,19.1236354,72.8360355,5,college
695662615,19.1232503,72.8360355,5,college
695662616,19.1232503,72.8357136,5,college
695662617,19.1231894,72.8357243,5,college
695662618,19.1231894,72.8364431,5,college
695662619,19.1230678,72.8364431,5,college
695662620,19.1230577,72.8357243,5,college
703826803,19.1248023,72.8356045,5,college
703826804,19.1248023,72.8353471,5,college
703826805,19.1250051,72.8353256,5,college
703826806,19.1250051,72.835626,5,college
703826807,19.1250051,72.8363556,5,college
703826808,19.124924,72.8363448,5,college
703826809,19.1249139,72.8356153,5,college
703830933,19.1238089,72.8366452,5,college
703830934,19.1231703,72.8366774,5,college
703830935,19.1231703,72.8368169,5,college
703830936,19.1238089,72.8367847,5,college
715039475,18.9678439,72.8306415,5,college
715039478,18.9678443,72.8307968,5,college
715039481,18.9684726,72.8307953,5,college
715039483,18.9684738,72.8312888,5,college
715039484,18.9678591,72.8312904,5,college
715039486,18.9678596,72.8314622,5,college
715039487,18.9686213,72.8314603,5,college
715039489,18.9686193,72.8306395,5,college
740420338,18.9297063,72.8271018,5,college
814445159,19.2324515,72.8370011,5,college
867100745,19.1031136,72.8362009,5,college
867100758,19.1031161,72.8363296,5,college
867100760,19.1030122,72.836327,5,college
867100764,19.1030097,72.8365362,5,college
867100767,19.1031136,72.8365362,5,college
867100771,19.1031111,72.8366622,5,college
867100776,19.1030426,72.8366622,5,college
867100779,19.1029438,72.8366327,5,college
867100785,19.102883,72.8365818,5,college
867100788,19.1028475,72.8365147,5,college
867100792,19.1028373,72.8364396,5,college
867100796,19.10285,72.8363618,5,college
867100798,19.1028754,72.8363028,5,college
867100802,19.1029108,72.8362599,5,college
867100805,19.102959,72.8362224,5,college
867100812,19.1030274,72.8362009,5,college
926196959,18.9401816,72.8288574,5,college
926196962,18.9404002,72.8297129,5,college
929764973,19.1031945,72.8371088,5,college
929764974,19.1033669,72.8376131,5,college
929764975,19.1025355,72.8378491,5,college
929764976,19.1025761,72.8373663,5,college
929764977,19.1038839,72.8371088,5,college
929764978,19.1039042,72.8375594,5,college
929764979,19.1035291,72.8376023,5,college
929764980,19.1034682,72.8371195,5,college
969803858,19.1352845,72.8515563,5,college
969803860,19.1315006,72.8540776,5,college
969803865,19.131848,72.8548655,5,college
969803874,19.1353589,72.8518715,5,college
969803875,19.1312897,72.8529089,5,college
969803885,19.1352597,72.8534341,5,college
969803887,19.132022,72.8500468,5,college
969803891,19.1356567,72.8512412,5,college
969803893,19.1343627,72.8547745,5,college
969803900,19.135086,72.849928,5,college
984287784,19.1666738,72.8548599,5,college
984287788,19.1665217,72.855053,5,college
984287790,19.1665825,72.8553748,5,college
984287792,19.1667346,72.8556538,5,college
984287794,19.1675656,72.855922,5,college
984287796,19.1677682,72.8550744,5,college
1186887928,19.16691,72.8457467,5,bank
1186887930,19.1672525,72.8460028,5,bank
1186887938,19.166933,72.8460316,5,bank
1186887944,19.1672296,72.8457179,5,bank
1281204550,19.0209503,72.8589049,5,bank
1281204569,19.0204278,72.8588338,5,bank
1281204617,19.0245395,72.8551864,5,bank
1281214245,19.0146103,72.8542927,5,bank
1281214248,19.0150165,72.8534646,5,bank
1281214251,19.0137165,72.854254,5,bank
1281214253,19.0153493,72.8531385,5,bank
1281214254,19.0147132,72.854122,5,bank
1281214255,19.0141301,72.8541033,5,bank
1281214256,19.0146397,72.8540805,5,bank
1281214257,19.0144978,72.8542358,5,bank
1281214268,19.0143167,72.854122,5,bank
1281214269,19.0137908,72.8542985,5,bank
1281214272,19.0151143,72.8535319,5,bank
1289148268,19.0232938,72.8355091,5,bank
1289148291,19.0238747,72.8358254,5,bank
1346745540,19.2014756,72.8462205,5,bank
1346745544,19.2021952,72.8463515,5,bank
1346745545,19.2013632,72.8468872,5,bank
1346745546,19.2020988,72.8470162,5,bank
1347702321,19.1925199,72.8479831,5,bank
1347707935,19.184673,72.8378836,5,bank
1351181386,19.1120249,72.8321816,5,bank
1351181388,19.1122083,72.8324098,5,bank
1351181390,19.1120641,72.8321,5,bank
1351181391,19.1119403,72.8323298,5,bank
1351181392,19.1121919,72.8323269,5,bank
1351181393,19.1121936,72.8325004,5,bank
1351181394,19.1118712,72.8321648,5,bank
1351181396,19.1118352,72.8321318,5,bank
1351181397,19.1121739,72.8323558,5,bank
1351181399,19.1119723,72.8318639,5,bank
1351181404,19.1120324,72.8322427,5,bank
1351181405,19.1122259,72.8323784,5,bank
1351181407,19.1121319,72.832017,5,bank
1351181408,19.1119232,72.8323687,5,bank
1351181410,19.1120617,72.8322015,5,bank
1351181411,19.1122387,72.8324197,5,bank
1351181412,19.1120914,72.8321105,5,bank
1351181413,19.1120821,72.8319907,5,bank
1351181414,19.1121069,72.8319333,5,bank
1359116334,19.0427772,72.9269504,5,bank
1359116336,19.0424179,72.9263782,5,bank
1359116343,19.0418886,72.9286283,5,bank
1359116346,19.0426588,72.9287012,5,bank
1359117196,19.0422996,72.9263685,5,bank
1359117200,19.0420278,72.9263513,5,bank
1389428826,19.1677009,72.8794577,5,bank
1419256941,19.0201928,72.8605096,5,bank
1468523547,19.0215479,72.8703481,5,bank
1468523553,19.0218272,72.8703883,5,bank
1468523554,19.0213926,72.8714294,5,bank
1468523557,19.021687,72.8714785,5,bank
1572296898,19.1623938,72.9581265,5,bank
1572296901,19.1624216,72.9566436,5,bank
1572296902,19.1633808,72.9575409,5,bank
1572296903,19.1624342,72.9576806,5,bank
1572296905,19.1631778,72.9578364,5,bank
1572296907,19.162886,72.9582285,5,bank
1576058443,19.0761853,72.9923899,5,bank
1576058453,19.0762448,72.9916223,5,bank
1576058485,19.0772266,72.9917075,5,bank
1640883979,19.1421361,72.8628859,5,bank
1644114470,19.1036326,73.0124359,5,bank
1644114471,19.1048026,73.0154461,5,bank
1644114472,19.1049483,73.0156216,5,bank
1644114473,19.108279,73.0142298,5,bank
1644114474,19.1098391,73.0138103,5,bank
1644114475,19.1100324,73.0138932,5,bank
1644114476,19.1110982,73.014655,5,bank
1644114477,19.1113719,73.0099179,5,bank
1644114478,19.1117636,73.011754,5,bank
1644114480,19.1123334,73.0127751,5,bank
1644114481,19.1122579,73.014281,5,bank
1646850371,19.1203084,72.8363182,5,bank
1646850375,19.1204335,72.8348494,5,bank
1646850377,19.1211507,72.8348722,5,bank
1646850380,19.1211722,72.8330885,5,bank
1646850383,19.122919,72.8330369,5,bank
1646850385,19.1229443,72.8315448,5,bank
1646850388,19.1234992,72.8373344,5,bank
1646850396,19.1239484,72.8315233,5,bank
1646850397,19.1239737,72.8333267,5,bank
1646850399,19.1247327,72.837342,5,bank
1646850400,19.125226,72.837206,5,bank
1646850401,19.1257424,72.8373122,5,bank
1646850402,19.1258105,72.837001,5,bank
1646850404,19.1264703,72.8371339,5,bank
1646850406,19.1267177,72.8355171,5,bank
1646850408,19.1270404,72.8355019,5,bank
1646850415,19.1272376,72.8340598,5,bank
1650204950,19.0256445,73.0549703,5,bank
1650204952,19.026156,73.0558243,5,bank
1650204953,19.0272899,73.0538882,5,bank
1650204954,19.0275919,73.0528257,5,bank
1650204956,19.0279247,73.0535167,5,bank
1650204957,19.0280171,73.052604,5,bank
1650204958,19.0293729,73.0549573,5,bank
1650204961,19.0299662,73.0617318,5,bank
1650204962,19.030498,73.0625084,5,bank
1650204965,19.0308268,73.0610723,5,bank
1650204967,19.0313586,73.0618489,5,bank
1650386985,19.0207124,72.8311268,5,bank
1650386988,19.0210322,72.8307563,5,bank
1650386992,19.0213075,72.8317841,5,bank
1650386996,19.0214479,72.8304122,5,bank
1650387000,19.0219696,72.8310915,5,bank
1650387008,19.0228077,72.8354008,5,bank
1650387009,19.0231951,72.8347397,5,bank
1650387011,19.0232254,72.8356466,5,bank
1650387015,19.0241022,72.8352639,5,bank
1650753829,19.0191208,72.8556099,5,bank
1650753831,19.0191249,72.8559372,5,bank
1650753867,19.0196137,72.8548499,5,bank
1650753892,19.0206104,72.8605871,5,bank
1650753897,19.0205996,72.8552594,5,bank
1650753944,19.0213633,72.8566256,5,bank
1650753979,19.0229802,72.8569773,5,bank
1650753985,19.0243109,72.8560785,5,bank
1650753997,19.0245647,72.8570359,5,bank
1650770682,19.0230591,72.8502569,5,bank
1650770684,19.0233961,72.850546,5,bank
1650770687,19.0234842,72.8496689,5,bank
1650770689,19.0235242,72.8503505,5,bank
1650770722,19.0241061,72.8498654,5,bank
1650770725,19.0242625,72.8505381,5,bank
1650770727,19.024386,72.8499314,5,bank
1650770729,19.0247861,72.850032,5,bank
1650770731,19.0251089,72.8507466,5,bank
1650770734,19.0255135,72.8501857,5,bank
1654348791,19.0512594,72.8345374,5,bank
1654348793,19.0513482,72.8343857,5,bank
1654348794,19.0514028,72.8363975,5,bank
1654348818,19.0519627,72.8359568,5,bank
1654348821,19.0521983,72.8356209,5,bank
1654348824,19.0524065,72.834978,5,bank
1654348825,19.0524338,72.8343279,5,bank
1665625688,19.1627615,72.9567489,5,bank
1665625699,19.1635722,72.9572532,5,bank
1673077559,19.0641208,72.8355789,5,bank
1673077560,19.0644443,72.8349338,5,bank
1673077561,19.0644808,72.8357238,5,bank
1673077562,19.064716,72.8356224,5,bank
1673077563,19.0637815,72.8355464,5,bank
1673077564,19.0637516,72.8352446,5,bank
1673077565,19.0643794,72.8355092,5,bank
1673077818,19.0639879,72.8360014,5,bank
1673077819,19.0638318,72.8360027,5,bank
1673077820,19.0640017,72.835578,5,bank
1673077821,19.0637811,72.8355575,5,bank
1984172852,18.9076716,72.8060408,5,cafe
1985350772,18.9086532,72.8050545,5,cafe
1985354573,18.907962,72.8049364,5,cafe
1985354574,18.9078464,72.8049122,5,cafe
1985354577,18.9062312,72.8036205,5,cafe
1985354578,18.9080105,72.8040454,5,cafe
2068380052,19.1372286,72.8171605,5,cafe
2068380255,19.1374587,72.8167348,5,cafe
2068380286,19.1374119,72.8175344,5,cafe
2068380470,19.1377033,72.8177591,5,cafe
2068380628,19.1379013,72.8178939,5,cafe
2068381061,19.1383522,72.8178799,5,cafe
2068381566,19.1402885,72.8166586,5,cafe
2068381619,19.1409383,72.8147073,5,cafe
2068381667,19.1414688,72.8157321,5,cafe
2168654396,18.9328461,72.8322155,5,cafe
2173998543,18.9336174,72.8319355,5,cafe
2173998563,18.9336277,72.8319683,5,cafe
2173998567,18.9336661,72.8318684,5,cafe
2173998582,18.9337192,72.831831,5,cafe
2173998598,18.9341206,72.8317545,5,cafe
2175129138,18.9271538,72.8309124,5,cafe
2175129174,18.9256618,72.8314076,5,cafe
2175129175,18.9256618,72.8314896,5,cafe
2175129176,18.9257392,72.8315561,5,cafe
2175129179,18.9258458,72.8315587,5,cafe
2175129186,18.925962,72.8301688,5,cafe
2175129189,18.9260782,72.8300152,5,cafe
2175129196,18.9262961,72.8298488,5,cafe
2175129201,18.9266908,72.8297976,5,cafe
2175129202,18.9266948,72.8305808,5,cafe
2175129203,18.9266981,72.8312182,5,cafe
2175130147,18.9275031,72.8312274,5,cafe
2175130149,18.9275113,72.8305568,5,cafe
2175184759,18.9401153,72.8286202,5,cafe
2175184765,18.9406455,72.8284857,5,cafe
2175184798,18.941643,72.8294341,5,cafe
2175184799,18.9416506,72.8293664,5,cafe
2176079878,18.9421011,72.8316972,5,cafe
2176079882,18.9425246,72.8320388,5,cafe
2176079892,18.9426698,72.8309156,5,cafe
2176079896,18.9427666,72.8308648,5,cafe
2176079902,18.9435454,72.8329229,5,cafe
2176079919,18.9436547,72.8315266,5,cafe
2176079956,18.9444283,72.8327441,5,cafe
2176079957,18.9444347,72.8326329,5,cafe
2176215653,18.9420769,72.8339344,5,cafe
2176215655,18.9421017,72.8340776,5,cafe
2176215661,18.9425564,72.8338981,5,cafe
2176215663,18.9425725,72.8339781,5,cafe
2176215689,18.9426206,72.8331855,5,cafe
2176215697,18.942888,72.8338398,5,cafe
2176215769,18.9442041,72.832867,5,cafe
2176215771,18.9442525,72.8331043,5,cafe
2181493198,19.1372147,72.823289,5,cafe
2181493208,19.137265,72.8232487,5,cafe
2181493209,19.1372197,72.8231817,5,cafe
2181493240,19.137169,72.8232192,5,cafe
2303768815,19.0211271,73.0231273,5,cafe
2303768821,19.0217797,73.0233113,5,cafe
2303768823,19.0217204,73.0224542,5,cafe
2303768831,19.0222168,73.0228122,5,cafe
2313127818,19.138499,72.9037151,5,cafe
2313127819,19.1394593,72.9047016,5,cafe
2313127820,19.1400365,72.9049549,5,cafe
2313127821,19.1408352,72.9021401,5,cafe
2313127822,19.1405083,72.9020408,5,cafe
2313127823,19.140331,72.9018477,5,cafe
2313127824,19.1406628,72.9013866,5,cafe
2313127826,19.1395505,72.9010967,5,cafe
2313127828,19.1393123,72.9008312,5,cafe
